unitKey,chassis,model,techBase,rulesLevel,relativePath,weaponIndex,mtfWeaponName,mtfLocation,normalizedLocation,resolutionStatus,chosenWeaponId,chosenWeaponName,chosenTechBase,matchedBy,matchedText,slotMatchStatus,matchingSlotIndexes,matchingSlotValues,reason
meks-3050u-uller-kit-fox-s,Uller,S,Clan,Standard,meks/3050U/Uller (Kit Fox) S.mtf,0,Medium Pulse Laser,Left Arm,leftArm,matched,clan_medium_pulse_laser,Medium Pulse Laser,Clan,name,Medium Pulse Laser,matchedSlot,5,CLMediumPulseLaser (omnipod),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-uller-kit-fox-s,Uller,S,Clan,Standard,meks/3050U/Uller (Kit Fox) S.mtf,1,Streak SRM 4,Left Arm,leftArm,matched,clan_streak_srm_4,Streak SRM 4,Clan,name,Streak SRM 4,matchedSlot,6; 7,CLStreakSRM4 (omnipod); Clan Streak SRM 4 Ammo (omnipod),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-uller-kit-fox-s,Uller,S,Clan,Standard,meks/3050U/Uller (Kit Fox) S.mtf,2,Large Pulse Laser,Right Arm,rightArm,matched,clan_large_pulse_laser,Large Pulse Laser,Clan,name,Large Pulse Laser,matchedSlot,3; 4,CLLargePulseLaser (omnipod); CLLargePulseLaser (omnipod),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-uller-kit-fox-s,Uller,S,Clan,Standard,meks/3050U/Uller (Kit Fox) S.mtf,3,Small Pulse Laser,Right Arm,rightArm,matched,clan_small_pulse_laser,Small Pulse Laser,Clan,name,Small Pulse Laser,matchedSlot,5,CLSmallPulseLaser (omnipod),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-uller-kit-fox-s,Uller,S,Clan,Standard,meks/3050U/Uller (Kit Fox) S.mtf,4,Machine Gun,Left Torso,leftTorso,matched,clan_machine_gun,Machine Gun,Clan,name,Machine Gun,matchedSlot,8,CLMG (omnipod),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-uller-kit-fox-s,Uller,S,Clan,Standard,meks/3050U/Uller (Kit Fox) S.mtf,5,Machine Gun,Right Torso,rightTorso,matched,clan_machine_gun,Machine Gun,Clan,name,Machine Gun,matchedSlot,4; 5,CLMG (omnipod); Clan Machine Gun Ammo - Half (omnipod),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-uller-kit-fox-w,Uller,W,Clan,Standard,meks/3050U/Uller (Kit Fox) W.mtf,0,Large Pulse Laser,Left Arm,leftArm,matched,clan_large_pulse_laser,Large Pulse Laser,Clan,name,Large Pulse Laser,matchedSlot,5; 6,CLLargePulseLaser (omnipod); CLLargePulseLaser (omnipod),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-uller-kit-fox-w,Uller,W,Clan,Standard,meks/3050U/Uller (Kit Fox) W.mtf,1,Medium Pulse Laser,Left Arm,leftArm,matched,clan_medium_pulse_laser,Medium Pulse Laser,Clan,name,Medium Pulse Laser,matchedSlot,7,CLMediumPulseLaser (omnipod),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-uller-kit-fox-w,Uller,W,Clan,Standard,meks/3050U/Uller (Kit Fox) W.mtf,2,Large Pulse Laser,Right Arm,rightArm,matched,clan_large_pulse_laser,Large Pulse Laser,Clan,name,Large Pulse Laser,matchedSlot,5; 6,CLLargePulseLaser (omnipod); CLLargePulseLaser (omnipod),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-uller-kit-fox-w,Uller,W,Clan,Standard,meks/3050U/Uller (Kit Fox) W.mtf,3,Medium Pulse Laser,Right Arm,rightArm,matched,clan_medium_pulse_laser,Medium Pulse Laser,Clan,name,Medium Pulse Laser,matchedSlot,7,CLMediumPulseLaser (omnipod),"Resolved by tech base Clan, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-urbanmech-um-r63,UrbanMech,UM-R63,Inner Sphere,Standard,meks/3050U/UrbanMech UM-R63.mtf,0,ISLBXAC10,"Right Arm, Ammo:10",,matched,is_lb_10_x_ac,LB 10-X AC,Inner Sphere,altName,LBXAC10,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix."
meks-3050u-urbanmech-um-r63,UrbanMech,UM-R63,Inner Sphere,Standard,meks/3050U/UrbanMech UM-R63.mtf,1,ISSmallPulseLaser,Left Torso,leftTorso,matched,is_small_pulse_laser,Small Pulse Laser,Inner Sphere,name,Small Pulse Laser,matchedSlot,3,ISSmallPulseLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-urbanmech-um-r63,UrbanMech,UM-R63,Inner Sphere,Standard,meks/3050U/UrbanMech UM-R63.mtf,2,ISSmallLaser,Left Arm,leftArm,matched,is_small_laser,Small Laser,Inner Sphere,name,Small Laser,matchedSlot,3,ISSmallLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-urbanmech-um-r68,UrbanMech,UM-R68,Inner Sphere,Standard,meks/3050U/UrbanMech UM-R68.mtf,0,ISMRM30,"Right Arm, Ammo:16",,matched,is_mrm_30,MRM 30,Inner Sphere,name,MRM 30,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-urbanmech-um-r68,UrbanMech,UM-R68,Inner Sphere,Standard,meks/3050U/UrbanMech UM-R68.mtf,1,ISSmallLaser,Left Arm,leftArm,matched,is_small_laser,Small Laser,Inner Sphere,name,Small Laser,matchedSlot,3,ISSmallLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-urbanmech-um-r68,UrbanMech,UM-R68,Inner Sphere,Standard,meks/3050U/UrbanMech UM-R68.mtf,2,ISSmallPulseLaser,Left Torso,leftTorso,matched,is_small_pulse_laser,Small Pulse Laser,Inner Sphere,name,Small Pulse Laser,matchedSlot,3,ISSmallPulseLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-urbanmech-um-r69,UrbanMech,UM-R69,Inner Sphere,Standard,meks/3050U/Urbanmech UM-R69.mtf,0,ISUltraAC10,"Right Arm, Ammo:10",,matched,is_ultra_ac_10,Ultra AC/10,Inner Sphere,name,Ultra AC/10,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-urbanmech-um-r69,UrbanMech,UM-R69,Inner Sphere,Standard,meks/3050U/Urbanmech UM-R69.mtf,1,ISERSmallLaser,Left Arm,leftArm,matched,is_er_small_laser,ER Small Laser,Inner Sphere,name,ER Small Laser,matchedSlot,3,ISERSmallLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-urbanmech-um-r69,UrbanMech,UM-R69,Inner Sphere,Standard,meks/3050U/Urbanmech UM-R69.mtf,2,ISSmallPulseLaser,Left Torso,leftTorso,matched,is_small_pulse_laser,Small Pulse Laser,Inner Sphere,name,Small Pulse Laser,matchedSlot,3,ISSmallPulseLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-urbanmech-um-r70,UrbanMech,UM-R70,Inner Sphere,Standard,meks/3050U/UrbanMech UM-R70.mtf,0,ISRotaryAC5,"Right Arm, Ammo:40",,matched,is_rotary_ac_5,Rotary AC/5,Inner Sphere,name,Rotary AC/5,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-urbanmech-um-r70,UrbanMech,UM-R70,Inner Sphere,Standard,meks/3050U/UrbanMech UM-R70.mtf,1,ISERSmallLaser,Left Arm,leftArm,matched,is_er_small_laser,ER Small Laser,Inner Sphere,name,ER Small Laser,matchedSlot,3,ISERSmallLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-urbanmech-um-r70,UrbanMech,UM-R70,Inner Sphere,Standard,meks/3050U/UrbanMech UM-R70.mtf,2,ISERMediumLaser,Left Torso,leftTorso,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,3,ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-10d,Victor,VTR-10D,Inner Sphere,Standard,meks/3050U/Victor VTR-10D.mtf,0,ISERMediumLaser,Left Arm,leftArm,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,5; 6,ISERMediumLaser; ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-10d,Victor,VTR-10D,Inner Sphere,Standard,meks/3050U/Victor VTR-10D.mtf,1,ISERMediumLaser,Left Arm,leftArm,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,5; 6,ISERMediumLaser; ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-10d,Victor,VTR-10D,Inner Sphere,Standard,meks/3050U/Victor VTR-10D.mtf,2,ISUltraAC20,"Right Arm, Ammo:30",,matched,is_ultra_ac_20,Ultra AC/20,Inner Sphere,name,Ultra AC/20,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-10d,Victor,VTR-10D,Inner Sphere,Standard,meks/3050U/Victor VTR-10D.mtf,3,ISStreakSRM4,"Left Torso, Ammo:25",,matched,is_streak_srm_4,Streak SRM 4,Inner Sphere,name,Streak SRM 4,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-10l,Victor,VTR-10L,Inner Sphere,Standard,meks/3050U/Victor VTR-10L.mtf,0,ISGaussRifle,"Right Arm, Ammo:24",,matched,is_gauss_rifle,Gauss Rifle,Inner Sphere,name,Gauss Rifle,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-10l,Victor,VTR-10L,Inner Sphere,Standard,meks/3050U/Victor VTR-10L.mtf,1,ISERMediumLaser,Left Arm,leftArm,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,5; 6,ISERMediumLaser; ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-10l,Victor,VTR-10L,Inner Sphere,Standard,meks/3050U/Victor VTR-10L.mtf,2,ISSRM6,"Right Torso, Ammo:15",,matched,is_srm_6,SRM 6,Inner Sphere,name,SRM 6,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-10l,Victor,VTR-10L,Inner Sphere,Standard,meks/3050U/Victor VTR-10L.mtf,3,ISGuardianECM,Left Torso,leftTorso,matched,is_guardian_ecm_suite,Guardian ECM Suite,Inner Sphere,altName,ISGuardianECM,matchedSlot,3; 4,ISGuardianECM; ISGuardianECM,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix."
meks-3050u-victor-vtr-10l,Victor,VTR-10L,Inner Sphere,Standard,meks/3050U/Victor VTR-10L.mtf,4,ISERMediumLaser,Center Torso,centerTorso,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,11,ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-10s,Victor,VTR-10S,Inner Sphere,Standard,meks/3050U/Victor VTR-10S.mtf,0,ER Medium Laser,Left Arm,leftArm,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,4; 5,ISERMediumLaser; ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-10s,Victor,VTR-10S,Inner Sphere,Standard,meks/3050U/Victor VTR-10S.mtf,1,ER Medium Laser,Left Arm,leftArm,matched,is_er_medium_laser,ER Medium Laser,Inner Sphere,name,ER Medium Laser,matchedSlot,4; 5,ISERMediumLaser; ISERMediumLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-10s,Victor,VTR-10S,Inner Sphere,Standard,meks/3050U/Victor VTR-10S.mtf,2,Heavy Gauss Rifle,Right Torso,rightTorso,matched,is_heavy_gauss_rifle,Heavy Gauss Rifle,Inner Sphere,name,Heavy Gauss Rifle,matchedSlot,4; 5; 6; 7; 8; 9; 10; 11; 12,ISHeavyGaussRifle; ISHeavyGaussRifle; ISHeavyGaussRifle; ISHeavyGaussRifle; ISHeavyGaussRifle; ISHeavyGaussRifle; ISHeavyGaussRifle; ISHeavyGaussRifle; ISHeavyGaussRifle,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-10s,Victor,VTR-10S,Inner Sphere,Standard,meks/3050U/Victor VTR-10S.mtf,3,Gauss Rifle,Right Arm,rightArm,matched,is_gauss_rifle,Gauss Rifle,Inner Sphere,name,Gauss Rifle,matchedSlot,4; 5; 6; 7; 8; 9; 10,ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle; ISGaussRifle,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-10s,Victor,VTR-10S,Inner Sphere,Standard,meks/3050U/Victor VTR-10S.mtf,4,SRM 4,Left Torso,leftTorso,matched,is_srm_4,SRM 4,Inner Sphere,name,SRM 4,matchedSlot,4; 7,SRM 4; IS Ammo SRM-4,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-10s,Victor,VTR-10S,Inner Sphere,Standard,meks/3050U/Victor VTR-10S.mtf,5,AMS,Left Torso,leftTorso,matched,is_anti_missile_system,Anti-Missile System,Inner Sphere,altName,AMS,matchedSlot,5; 6,ISAntiMissileSystem; ISAMS Ammo,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix."
meks-3050u-victor-vtr-11d,Victor,VTR-11D,Inner Sphere,Standard,meks/3050U/Victor VTR-11D.mtf,0,ISRotaryAC5,"Right Arm, Ammo:60",,matched,is_rotary_ac_5,Rotary AC/5,Inner Sphere,name,Rotary AC/5,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-11d,Victor,VTR-11D,Inner Sphere,Standard,meks/3050U/Victor VTR-11D.mtf,1,ISERLargeLaser,Left Arm,leftArm,matched,is_er_large_laser,ER Large Laser,Inner Sphere,name,ER Large Laser,matchedSlot,5; 6; 7; 8,ISERLargeLaser; ISERLargeLaser; ISERLargeLaser; ISERLargeLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-11d,Victor,VTR-11D,Inner Sphere,Standard,meks/3050U/Victor VTR-11D.mtf,2,ISStreakSRM4,"Left Torso, Ammo:25",,matched,is_streak_srm_4,Streak SRM 4,Inner Sphere,name,Streak SRM 4,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-11d,Victor,VTR-11D,Inner Sphere,Standard,meks/3050U/Victor VTR-11D.mtf,3,ISC3SlaveUnit,Head,head,matched,is_c3_computer_slave,C3 Computer (Slave),Inner Sphere,altName,C3 Slave Unit,matchedSlot,4,ISC3SlaveUnit,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix."
meks-3050u-victor-vtr-9d,Victor,VTR-9D,Inner Sphere,Standard,meks/3050U/Victor VTR-9D.mtf,0,ISGaussRifle,"Right Arm, Ammo:16",,matched,is_gauss_rifle,Gauss Rifle,Inner Sphere,name,Gauss Rifle,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-9d,Victor,VTR-9D,Inner Sphere,Standard,meks/3050U/Victor VTR-9D.mtf,1,ISMediumPulseLaser,Left Arm,leftArm,matched,is_medium_pulse_laser,Medium Pulse Laser,Inner Sphere,name,Medium Pulse Laser,matchedSlot,5; 6,ISMediumPulseLaser; ISMediumPulseLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-9d,Victor,VTR-9D,Inner Sphere,Standard,meks/3050U/Victor VTR-9D.mtf,2,ISSRM4,"Left Torso, Ammo:25",,matched,is_srm_4,SRM 4,Inner Sphere,name,SRM 4,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-9k,Victor,VTR-9K,Inner Sphere,Standard,meks/3050U/Victor VTR-9K.mtf,0,ISGaussRifle,"Right Arm, Ammo:16",,matched,is_gauss_rifle,Gauss Rifle,Inner Sphere,name,Gauss Rifle,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-9k,Victor,VTR-9K,Inner Sphere,Standard,meks/3050U/Victor VTR-9K.mtf,1,ISMediumPulseLaser,Left Arm,leftArm,matched,is_medium_pulse_laser,Medium Pulse Laser,Inner Sphere,name,Medium Pulse Laser,matchedSlot,5; 6,ISMediumPulseLaser; ISMediumPulseLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-9k,Victor,VTR-9K,Inner Sphere,Standard,meks/3050U/Victor VTR-9K.mtf,2,ISSRM4,"Left Torso, Ammo:25",,matched,is_srm_4,SRM 4,Inner Sphere,name,SRM 4,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-c,Victor,VTR-C,Inner Sphere,Standard,meks/3050U/Victor VTR-C.mtf,0,ISGaussRifle,"Right Arm, Ammo:16",,matched,is_gauss_rifle,Gauss Rifle,Inner Sphere,name,Gauss Rifle,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-c,Victor,VTR-C,Inner Sphere,Standard,meks/3050U/Victor VTR-C.mtf,1,ISMediumPulseLaser,Left Arm,leftArm,matched,is_medium_pulse_laser,Medium Pulse Laser,Inner Sphere,name,Medium Pulse Laser,matchedSlot,5; 6,ISMediumPulseLaser; ISMediumPulseLaser,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-c,Victor,VTR-C,Inner Sphere,Standard,meks/3050U/Victor VTR-C.mtf,2,ISSRM4,"Left Torso, Ammo:25",,matched,is_srm_4,SRM 4,Inner Sphere,name,SRM 4,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-victor-vtr-c,Victor,VTR-C,Inner Sphere,Standard,meks/3050U/Victor VTR-C.mtf,3,ISC3SlaveUnit,Head,head,matched,is_c3_computer_slave,C3 Computer (Slave),Inner Sphere,altName,C3 Slave Unit,matchedSlot,4,ISC3SlaveUnit,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix."
meks-3050u-vindicator-vnd-3l,Vindicator,VND-3L,Inner Sphere,Standard,meks/3050U/Vindicator VND-3L.mtf,0,ISLRM5,"Left Torso, Ammo:24",,matched,is_lrm_5,LRM 5,Inner Sphere,name,LRM 5,noMatchingSlotInDeclaredLocation,,,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
meks-3050u-vindicator-vnd-3l,Vindicator,VND-3L,Inner Sphere,Standard,meks/3050U/Vindicator VND-3L.mtf,1,ISERPPC,Right Arm,rightArm,matched,is_er_ppc,ER PPC,Inner Sphere,name,ER PPC,matchedSlot,7; 8; 9,ISERPPC; ISERPPC; ISERPPC,"Resolved by tech base Inner Sphere, exact normalized id/name/altName match, exact match after stripping IS/CL prefix, weapon.name preferred."
